,number_of_elements,range_atomic_mass,wtd_range_atomic_mass,wtd_mean_fie,wtd_entropy_fie,range_fie,wtd_range_fie,wtd_range_atomic_radius,mean_Density,mean_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,range_ThermalConductivity,wtd_range_Valence,critical_temp
1533,4.0,124.90825,34.6388555714286,1007.49857142857,0.779722169186539,786.5,739.540857142857,61.9314285714286,5572.60725,6.4305,106.006645,60.8323314285714,6.24435738721919,399.97342,1.06285714285714,20.0
1534,4.0,124.90825,34.2373932142857,1007.51785714286,0.781677838067417,786.5,738.769285714286,61.3142857142857,5572.60725,6.4305,106.006645,60.8294742857143,6.24435738721919,399.97342,1.05714285714286,17.8
1535,4.0,124.90825,33.8359308571429,1007.53714285714,0.783578305253079,786.5,737.997714285714,60.6971428571429,5572.60725,6.4305,106.006645,60.8266171428571,6.24435738721919,399.97342,1.05142857142857,12.3
1536,5.0,128.2426,26.2212932330827,1034.39398496241,0.795760523937196,781.6,777.451127819549,35.3308270676692,5058.0858,6.7844,92.605316,64.6099729323308,9.30047058996932,399.97342,1.15789473684211,23.76
1537,4.0,128.2426,35.2192406876791,1007.94097421203,0.78502664818719,781.6,737.123638968481,50.6232091690544,5665.10725,6.4805,107.006645,62.0638665329513,6.67750379658988,399.97342,1.05444126074499,19.5
1538,5.0,124.90825,18.9594207692308,1002.25692307692,0.908905780325762,810.6,698.952307692308,35.1230769230769,4716.6858,7.9244,89.605316,96.3373892307692,8.41891159935983,399.97342,1.01538461538462,67.0
1539,5.0,124.90825,17.0238838461538,1000.89076923077,0.913736201051721,810.6,690.850769230769,31.3230769230769,4716.6858,7.9244,89.605316,96.2758507692308,8.41891159935983,399.97342,0.953846153846154,35.0
1540,5.0,124.90825,19.0326231660232,1001.05675675676,0.911736584042621,810.6,696.581081081081,35.2586872586873,4716.6858,7.9244,89.605316,96.7092456370656,8.41891159935983,399.97342,1.01158301158301,73.3
1541,5.0,124.90825,17.9445332046332,1000.37104247104,0.915198647697747,810.6,692.514671814672,33.3513513513513,4716.6858,7.9244,89.605316,96.6783576061776,8.41891159935983,399.97342,0.980694980694981,62.5
1542,5.0,124.90825,17.0896131274131,999.685328185328,0.916602320653295,810.6,688.448262548263,31.4440154440154,4716.6858,7.9244,89.605316,96.6474695752896,8.41891159935983,399.97342,0.94980694980695,45.3
1543,5.0,124.90825,18.4626764478764,998.3138996139,0.913985661565228,810.6,685.705405405405,32.5250965250965,4716.6858,7.9244,89.605316,96.5856935135135,8.41891159935983,399.97342,0.980694980694981,9.0
1544,5.0,121.3276,19.6870610687023,1006.30839694656,0.941248427816362,810.6,694.296183206107,35.0534351145038,4963.4858,9.3044,102.805316,88.3121158778626,12.0779352534017,399.97342,1.01526717557252,69.0
1545,6.0,124.90825,19.6870610687023,1004.95267175573,0.959503152914615,810.6,703.640458015267,35.0534351145038,5242.90483333333,8.90366666666667,87.8377633333333,88.2510471755725,12.226940712072,399.97342,1.02290076335878,25.0
1546,4.0,124.90825,34.2373932142857,1007.51785714286,0.781677838067417,786.5,738.769285714286,61.3142857142857,5572.60725,6.4305,106.006645,60.8294742857143,6.24435738721919,399.97342,1.05714285714286,19.0
1547,4.0,135.9646,37.1594285714286,1012.88285714286,0.787935839244635,773.0,738.769285714286,57.0857142857143,5223.60725,7.0305,106.256645,61.09376,6.36112488838951,399.97342,1.05714285714286,8.0
1548,4.0,121.3276,14.3434864864865,1002.42818532819,0.893243229448883,810.6,657.192664092664,22.7027027027027,4235.85725,8.1805,108.756645,96.7710216988417,7.55238461047956,399.97342,0.841698841698842,90.0
1549,4.0,135.9646,12.5121692307692,998.353846153846,0.878805851453728,810.6,664.984615384615,21.1538461538462,4428.85725,7.6555,108.006645,96.1681584615385,7.19455400938082,399.97342,0.846153846153846,95.0
1550,4.0,141.2506,12.9576625,997.13125,0.897956789225903,810.6,651.1625,21.328125,5093.10725,7.8305,107.256645,97.435995625,6.77360768587578,399.97342,0.828125,81.0
1551,4.0,141.2506,12.5121692307692,1001.99230769231,0.886967967409847,810.6,661.346153846154,21.0,5093.10725,7.8305,107.256645,95.9373892307692,6.77360768587578,399.97342,0.846153846153846,96.0
1552,4.0,151.2596,12.5121692307692,1000.97692307692,0.884724945565356,810.6,662.361538461538,21.5384615384615,5384.35725,10.3055,108.256645,96.2450815384615,7.31972361760292,399.97342,0.846153846153846,93.0
1553,5.0,188.3839,29.9607295454545,988.725,0.938601612204995,810.6,696.527272727273,42.3409090909091,6594.2858,6.3644,112.005316,49.1508618181818,15.3243939332225,399.97342,1.04545454545455,88.0
1554,5.0,128.2426,38.1126809721429,1008.81472857143,0.784060095935387,781.6,750.234557142857,54.4211428571429,6312.0858,8.4244,105.605316,61.84376,11.4733783402729,399.97342,1.14228571428571,15.5
1555,5.0,128.2426,38.1042619442857,1008.8166,0.784760885655903,781.6,750.126257142857,54.3994285714286,6312.0858,8.4244,105.605316,61.8009028571429,11.4733783402729,399.97342,1.14171428571429,14.4
1556,5.0,128.2426,38.0874238885714,1008.82034285714,0.786013317063383,781.6,749.909657142857,54.356,6312.0858,8.4244,105.605316,61.7151885714286,11.4733783402729,399.97342,1.14057142857143,9.6
1557,6.0,191.2006,11.9385384615385,1008.63076923077,1.0055017601123,764.1,684.384615384615,27.7692307692308,4825.5715,7.672,114.50443,92.0143123076923,18.8092579448273,399.97342,1.0,65.0
1558,7.0,192.981,12.9968733333333,1007.81333333333,1.11350685742877,764.1,686.567333333333,24.6733333333333,5533.347,8.13314285714286,99.2895114285714,66.284176,16.6468253419971,399.97342,1.02,76.0
1559,7.0,192.981,12.86328,1007.72666666667,1.11436785300492,764.1,684.602666666667,24.0266666666667,5533.347,8.13314285714286,99.2895114285714,66.894176,16.6468253419971,399.97342,1.01333333333333,83.0
1560,7.0,192.981,12.5960933333333,1007.55333333333,1.11485937858138,764.1,680.673333333333,22.7333333333333,5533.347,8.13314285714286,99.2895114285714,68.114176,16.6468253419971,399.97342,1.0,85.0
1561,7.0,192.981,12.3289066666667,1007.38,1.11374566657754,764.1,683.909333333333,23.5466666666667,5533.347,8.13314285714286,99.2895114285714,69.334176,16.6468253419971,399.97342,0.986666666666667,79.5
1562,7.0,192.981,12.1539096666667,1007.20666666667,1.11094914368704,764.1,688.012,24.96,5533.347,8.13314285714286,99.2895114285714,70.554176,16.6468253419971,399.97342,1.00666666666667,75.0
1563,5.0,121.3276,18.1613466666667,1007.05093333333,0.894750790745443,810.6,698.295733333333,37.864,4963.4858,9.3044,102.805316,109.358176,12.0779352534017,399.97342,1.05866666666667,59.0
1564,5.0,121.3276,17.9379666666667,1007.10733333333,0.906977897846008,810.6,695.259333333333,36.66,4963.4858,9.3044,102.805316,108.074176,12.0779352534017,399.97342,1.04666666666667,26.0
1565,6.0,192.981,17.4230101923077,1039.3,0.988865664826857,772.0,747.151923076923,23.9423076923077,6476.23816666667,7.21533333333333,81.8377633333333,46.89995,10.5187483692244,399.97342,1.09615384615385,24.0
1566,6.0,192.981,16.4320321102662,1033.66216730038,1.00467310630569,772.0,735.543155893536,22.5570342205323,6476.23816666667,7.21533333333333,81.8377633333333,46.6387338403042,10.5187483692244,399.97342,1.06653992395437,26.0
1567,6.0,192.981,13.2213090909091,1012.34090909091,1.05936073836797,772.0,691.640909090909,21.0,6476.23816666667,7.21533333333333,81.8377633333333,45.6508618181818,10.5187483692244,399.97342,0.954545454545454,16.3
1568,6.0,192.981,21.4790043290043,1100.7329004329,0.824835249822255,786.5,845.823376623376,28.3246753246753,6558.5715,7.31533333333333,81.8377633333333,48.5843593073593,10.5187483692244,399.97342,1.27272727272727,11.0
1569,6.0,192.981,20.3677021276596,1091.15106382979,0.85807511173127,786.5,826.944680851064,25.9787234042553,6558.5715,7.31533333333333,81.8377633333333,48.1659021276596,10.5187483692244,399.97342,1.23404255319149,15.0
1570,6.0,192.981,19.0306666666667,1079.62291666667,0.894275000639056,786.5,804.23125,23.15625,6558.5715,7.31533333333333,81.8377633333333,47.6624458333333,10.5187483692244,399.97342,1.1875,14.0
1571,4.0,122.90607,37.8199902292264,1012.49770773639,0.757661010099702,810.6,749.613180515759,52.7478510028653,4654.35725,6.9055,107.756645,61.0381547277937,7.06248773046785,399.97342,1.13467048710602,4.0
1572,4.0,122.90607,36.6092581914286,1010.94131428571,0.768847699830537,810.6,744.743571428571,50.7222857142857,4654.35725,6.9055,107.756645,60.9280457142857,7.06248773046785,399.97342,1.12057142857143,27.0
1573,4.0,122.90607,35.9778696885714,1010.85308571429,0.772358108866448,810.6,743.595,49.6982857142857,4654.35725,6.9055,107.756645,60.9394742857143,7.06248773046785,399.97342,1.116,32.0
1574,4.0,122.90607,35.6621754371429,1010.80897142857,0.774034824792022,810.6,743.020714285714,49.1862857142857,4654.35725,6.9055,107.756645,60.9451885714286,7.06248773046785,399.97342,1.11371428571429,29.0
1575,4.0,122.90607,35.0307869342857,1010.72074285714,0.777250374019579,810.6,741.872142857143,48.1622857142857,4654.35725,6.9055,107.756645,60.9566171428571,7.06248773046785,399.97342,1.10914285714286,9.0
1576,4.0,122.90607,34.08370418,1010.5884,0.781771355392493,810.6,740.149285714286,46.6262857142857,4654.35725,6.9055,107.756645,60.97376,7.06248773046785,399.97342,1.10228571428571,29.0
1577,4.0,122.90607,31.7949208571429,1010.26857142857,0.791487788469155,810.6,735.985714285714,42.9142857142857,4654.35725,6.9055,107.756645,61.0151885714286,7.06248773046785,399.97342,1.08571428571429,21.0
1578,4.0,122.90607,30.2164496,1010.048,0.797383233021873,810.6,733.114285714286,40.3542857142857,4654.35725,6.9055,107.756645,61.04376,7.06248773046785,399.97342,1.07428571428571,14.0
1579,4.0,122.90607,34.8331599285714,1011.54071428571,0.786865234305601,772.0,738.578571428571,46.8428571428571,4434.35725,6.9055,112.006645,61.34376,8.33981834610162,399.97342,1.1,38.0
1580,5.0,192.981,50.245175,737.0375,1.5671199494169,764.1,112.575,48.75,4584.2858,8.1524,128.605316,135.7533225,14.2876432915522,399.97342,1.0,74.0
1581,5.0,121.3276,37.5524801428571,738.731428571429,1.38944248612667,810.6,276.34,67.9428571428571,5168.6858,9.7844,107.005316,170.432368571429,12.6609787210825,399.97342,0.685714285714286,50.2
1582,5.0,121.3276,37.13152875,738.825,1.40768312244016,810.6,265.603571428571,66.8571428571428,5168.6858,9.7844,107.005316,168.289511428571,12.6609787210825,399.97342,0.642857142857143,39.3
1583,5.0,121.3276,36.9506571428571,738.871785714286,1.4161817083257,810.6,260.235357142857,66.3142857142857,5168.6858,9.7844,107.005316,167.218082857143,12.6609787210825,399.97342,0.621428571428571,31.0
1584,5.0,121.3276,36.9506571428571,738.918571428571,1.42431262264598,810.6,254.867142857143,65.7714285714286,5168.6858,9.7844,107.005316,166.146654285714,12.6609787210825,399.97342,0.6,23.2
1585,5.0,121.3276,36.9506571428571,738.965357142857,1.4321034921724,810.6,249.498928571429,65.4285714285714,5168.6858,9.7844,107.005316,165.075225714286,12.6609787210825,399.97342,0.578571428571429,7.0
1586,6.0,192.981,22.4057813333333,1006.03066666667,1.05008112551052,764.1,690.784,27.1466666666667,5710.23816666667,7.58866666666667,113.00443,72.774176,16.5886803937558,399.97342,1.01333333333333,91.1
1587,6.0,192.981,17.6170905263158,1002.68736842105,1.06137326911961,764.1,683.576842105263,23.6421052631579,5710.23816666667,7.58866666666667,113.00443,89.0350421052632,16.5886803937558,399.97342,1.01052631578947,103.0
1588,6.0,192.981,16.5218789473684,1002.71973684211,1.06527511476516,764.1,681.694736842105,23.2368421052632,5710.23816666667,7.58866666666667,113.00443,89.1060947368421,16.5886803937558,399.97342,1.0,108.0
1589,5.0,135.9646,17.0238838461538,1001.51538461538,0.915726325864601,810.6,690.226153846154,31.8153846153846,4437.4858,8.4044,89.805316,96.30662,8.5446226101046,399.97342,0.984615384615385,92.6
1590,5.0,135.9646,19.7594484615385,999.407692307692,0.903916707315162,810.6,697.586153846154,35.6615384615385,4437.4858,8.4044,89.805316,96.2143123076923,8.5446226101046,399.97342,1.03076923076923,93.8
1591,4.0,135.9646,12.5121692307692,998.353846153846,0.878805851453728,810.6,664.984615384615,21.1538461538462,4428.85725,7.6555,108.006645,96.1681584615385,7.19455400938082,399.97342,0.846153846153846,95.2
1592,4.0,121.3276,14.3656728538283,1001.94764114462,0.894338751061948,810.6,656.1781129157,22.737819025522,4235.85725,8.1805,108.756645,96.9206650734725,7.55238461047956,399.97342,0.839907192575406,91.0
1593,4.0,121.3276,14.7419166666667,993.798412698413,0.912811426010187,810.6,638.973015873016,23.3333333333333,4235.85725,8.1805,108.756645,99.4583673015873,7.55238461047956,399.97342,0.80952380952381,58.0
1594,7.0,191.2006,21.2636428571429,741.942857142857,1.6793444467431,810.6,245.021428571429,44.9285714285714,4637.63271428571,7.71885714285714,100.718082857143,161.896654285714,18.6914593791635,399.97342,0.642857142857143,61.5
1595,7.0,191.2006,21.2636428571429,745.264285714286,1.6514575591661,810.6,245.021428571429,44.9285714285714,4637.63271428571,7.71885714285714,100.718082857143,163.11094,18.6914593791635,399.97342,0.642857142857143,31.5
1596,5.0,121.3276,18.13592,1007.44213333333,0.896779351972991,810.6,697.904533333333,37.9013333333333,4816.6858,8.0144,111.005316,109.467509333333,13.1311731511324,399.97342,1.06133333333333,52.2
1597,5.0,121.3276,18.0487466666667,1007.65653333333,0.901947563177904,810.6,696.6968,37.5186666666667,4816.6858,8.0144,111.005316,109.094176,13.1311731511324,399.97342,1.05866666666667,39.6
1598,5.0,121.3276,17.9615733333333,1007.87093333333,0.906701437308509,810.6,695.489066666667,37.136,4816.6858,8.0144,111.005316,108.720842666667,13.1311731511324,399.97342,1.056,27.7
1599,5.0,121.3276,17.7872266666667,1008.29973333333,0.915341673988862,810.6,693.0736,36.3706666666667,4816.6858,8.0144,111.005316,107.974176,13.1311731511324,399.97342,1.05066666666667,25.7
1600,5.0,121.3276,17.0026666666667,1010.22933333333,0.946174015388431,810.6,682.204,32.9266666666667,4816.6858,8.0144,111.005316,104.614176,13.1311731511324,399.97342,1.02666666666667,22.5
1601,4.0,121.3276,12.38321,1007.01333333333,0.883503843144227,810.6,659.293333333333,24.5333333333333,4235.85725,8.1805,108.756645,110.214176,7.55238461047956,399.97342,0.866666666666667,81.3
1602,5.0,121.3276,18.13592,1007.44213333333,0.896779351972991,810.6,697.904533333333,37.9013333333333,4816.6858,8.0144,111.005316,109.467509333333,13.1311731511324,399.97342,1.06133333333333,55.8
1603,5.0,121.3276,17.8744,1008.08533333333,0.911145594858565,810.6,694.281333333333,36.7533333333333,4816.6858,8.0144,111.005316,108.347509333333,13.1311731511324,399.97342,1.05333333333333,25.3
1604,5.0,121.3276,20.5854455384615,1003.54184615385,0.918956027253384,810.6,700.258153846154,37.5476923076923,5170.2858,9.9844,105.205316,93.54662,12.4244037881723,399.97342,1.05846153846154,76.3
1605,5.0,121.3276,20.3145529230769,1003.50123076923,0.928952603927103,810.6,696.860307692308,36.86,5170.2858,9.9844,105.205316,92.1204661538461,12.4244037881723,399.97342,1.04923076923077,72.2
1606,5.0,121.3276,20.8254769230769,1004.36523076923,0.910760244177573,810.6,702.873230769231,38.2676923076923,4816.6858,8.0144,111.005316,95.10662,13.1311731511324,399.97342,1.06769230769231,68.0
1607,5.0,121.3276,20.8694846153846,1003.68815384615,0.907619157365925,810.6,703.550307692308,38.2030769230769,4963.4858,9.3044,102.805316,94.9173892307692,12.0779352534017,399.97342,1.06307692307692,86.0
1608,5.0,121.3276,22.7529256403333,976.994333333333,0.96301612291939,810.6,653.664,41.5766666666667,3928.6858,8.6844,134.005316,103.604956666667,15.0203776250529,399.97342,0.985,86.0
1609,5.0,122.90607,19.0775726363636,1003.87,0.937305606333508,772.0,701.263636363636,24.1636363636364,3857.4858,7.2324,129.605316,93.8872254545455,15.7445869641402,399.97342,1.03636363636364,34.0
1610,5.0,122.90607,19.0775726363636,1003.87,0.937305606333508,772.0,701.263636363636,24.1636363636364,3857.4858,7.2324,129.605316,93.8872254545455,15.7445869641402,399.97342,1.03636363636364,44.0
1611,5.0,122.90607,19.0775726363636,1003.87,0.937305606333508,772.0,701.263636363636,24.1636363636364,3857.4858,7.2324,129.605316,93.8872254545455,15.7445869641402,399.97342,1.03636363636364,50.0
1612,5.0,122.90607,19.0775726363636,1003.87,0.937305606333508,772.0,701.263636363636,24.1636363636364,3857.4858,7.2324,129.605316,93.8872254545455,15.7445869641402,399.97342,1.03636363636364,54.0
1613,5.0,122.90607,21.1368950909091,1003.79818181818,0.927560998672927,772.0,706.254545454545,27.9272727272727,3857.4858,7.2324,129.605316,93.6872254545455,15.7445869641402,399.97342,1.05454545454545,27.0
1614,5.0,122.90607,21.1368950909091,1003.79818181818,0.927560998672927,772.0,706.254545454545,27.9272727272727,3857.4858,7.2324,129.605316,93.6872254545455,15.7445869641402,399.97342,1.05454545454545,38.0
1615,5.0,122.90607,21.1368950909091,1003.79818181818,0.927560998672927,772.0,706.254545454545,27.9272727272727,3857.4858,7.2324,129.605316,93.6872254545455,15.7445869641402,399.97342,1.05454545454545,45.0
1616,5.0,122.90607,21.1368950909091,1003.79818181818,0.927560998672927,772.0,706.254545454545,27.9272727272727,3857.4858,7.2324,129.605316,93.6872254545455,15.7445869641402,399.97342,1.05454545454545,53.0
1617,6.0,202.0394,55.4753878048781,720.820731707317,1.70256579682065,793.2,144.201219512195,42.219512195122,3909.40483333333,7.29366666666667,121.337763333333,113.430070731707,19.2325551637384,399.97342,1.25609756097561,91.0
1618,5.0,192.981,25.1921866666667,1005.86666666667,1.01920228760579,764.1,661.026666666667,16.2666666666667,4584.2858,8.1524,128.605316,72.414176,14.2876432915522,399.97342,0.933333333333333,62.0
1619,4.0,122.90607,32.37374054,1011.62648571429,0.800270867439713,772.0,732.618,42.348,4434.35725,6.9055,112.006645,61.5826171428571,8.33981834610162,399.97342,1.07828571428571,19.8
1620,5.0,192.981,24.8607105263158,1009.90921052632,1.00789589955046,764.1,669.606578947368,16.0526315789474,4584.2858,8.1524,128.605316,71.4617076315789,14.2876432915522,399.97342,0.947368421052632,65.0
1621,5.0,192.981,24.8623462069873,1009.88926245148,1.00795178339564,764.1,669.564241068491,16.0536877426146,4584.2858,8.1524,128.605316,71.4664076202382,14.2876432915522,399.97342,0.947299164418712,70.0
1622,5.0,192.981,24.8639821029083,1009.86931175155,1.00800767368735,764.1,669.521897618108,16.0547440452691,4584.2858,8.1524,128.605316,71.4711082273983,14.2876432915522,399.97342,0.947229898670878,78.0
